year,month,state,latitude,longitude,firespots
2008,11,Mato Grosso,-12.284294736842105,-56.30331929824562,570
2008,11,Para,-2.6268410532994926,-50.89258714043993,9456
2008,11,Rondonia,-10.772028571428573,-63.3174,420
2008,11,Roraima,2.783842424242424,-60.142830303030294,165
2008,11,Tocantins,-6.327166666666667,-48.44758333333333,24
2008,12,Acre,-7.74675,-72.77075,4
2008,12,Amapa,0.753158227848101,-51.030670886075946,158
2008,12,Amazonas,-3.2005,-59.48628723404255,94
2008,12,Maranhao,-3.090750415282392,-45.81859094684385,2408
2008,12,Mato Grosso,-13.13702575107296,-56.82260085836909,233
2008,12,Para,-2.281067775337308,-49.428127706306874,3187
2008,12,Rondonia,-10.803541666666666,-62.628166666666665,24
2008,12,Roraima,3.476967741935484,-60.25458064516129,31
2008,12,Tocantins,-5.956166666666666,-48.09633333333333,6
2009,1,Amapa,0.2425,-51.432875,8
2009,1,Amazonas,-3.4890294117647054,-59.45538235294117,34
2009,1,Maranhao,-3.094666666666667,-45.865828828828825,222
2009,1,Mato Grosso,-12.927527675276751,-55.93556088560886,271
2009,1,Para,-2.7489034334763947,-49.93942060085837,466
2009,1,Rondonia,-11.62504,-62.49292,25
2009,1,Roraima,3.7074615384615384,-60.610107692307686,65
2009,1,Tocantins,-7.8085,-48.828,4
2009,2,Acre,-7.6765,-72.623,2
2009,2,Amazonas,-4.388,-61.44211111111112,9
2009,2,Maranhao,-4.372,-47.289,1
2009,2,Mato Grosso,-12.829762376237625,-55.62760396039604,101
2009,2,Para,-3.3138076923076922,-51.5925,26
2009,2,Rondonia,-12.341,-60.316,2
2009,2,Roraima,3.3278632075471695,-60.76878773584906,212
2009,2,Tocantins,-8.196,-49.119,1
2009,3,Amazonas,-2.1384736842105263,-63.711263157894734,19
2009,3,Maranhao,-5.338666666666667,-47.283,3
2009,3,Mato Grosso,-12.385520661157024,-54.93898347107438,242
2009,3,Para,-1.4278181818181819,-53.258909090909086,11
2009,3,Rondonia,-12.457333333333331,-61.4514,15
2009,3,Roraima,2.3185358361774746,-60.504788395904434,293
2009,3,Tocantins,-7.28,-48.27,1
2009,4,Acre,-7.6755,-72.876,2
2009,4,Amapa,-0.4335,-51.9855,2
2009,4,Amazonas,-2.0455454545454543,-61.05645454545456,11
2009,4,Maranhao,-2.65,-44.188,1
2009,4,Mato Grosso,-12.714796610169492,-55.54676271186441,118
2009,4,Para,-1.4430666666666667,-54.1084,15
2009,4,Rondonia,-12.009833333333331,-61.50266666666666,6
2009,4,Roraima,2.326924731182796,-60.59418996415771,279
2009,4,Tocantins,-9.099,-48.586,1
2009,5,Acre,-8.885,-71.5364,10
2009,5,Amapa,2.2705,-50.9195,2
2009,5,Amazonas,-3.32375,-62.4435,4
2009,5,Maranhao,-3.0725,-45.746,2
2009,5,Mato Grosso,-12.524711111111111,-55.16541111111111,360
2009,5,Para,-1.7255,-54.4725,8
2009,5,Rondonia,-10.4965,-62.4808,10
2009,5,Roraima,2.9826714801444045,-60.73027075812274,277
2009,6,Acre,-8.138,-70.493,1
2009,6,Amapa,1.801,-50.843,1
2009,6,Amazonas,-3.2458709677419355,-60.50209677419355,31
2009,6,Maranhao,-4.318625,-46.1165,8
2009,6,Mato Grosso,-12.241143705463184,-55.20638004750593,842
2009,6,Para,-4.348098901098901,-51.09216483516484,91
2009,6,Rondonia,-10.768653846153846,-63.05065384615384,26
2009,6,Roraima,2.9979473684210527,-60.96884210526316,19
2009,6,Tocantins,-8.32775,-48.5525,4
2009,7,Acre,-8.572084745762712,-71.42072881355932,59
2009,7,Amapa,0.09825,-51.5775,4
2009,7,Amazonas,-4.214378048780488,-61.39310975609756,246
2009,7,Maranhao,-3.4509701492537315,-45.545567164179104,67
2009,7,Mato Grosso,-11.67308788159112,-55.876918593894544,1081
2009,7,Para,-4.389078236130868,-51.19800568990042,703
2009,7,Rondonia,-10.844323308270676,-63.0045037593985,133
2009,7,Roraima,3.0559047619047615,-60.784238095238095,21
2009,7,Tocantins,-7.221538461538461,-48.43292307692308,13
2009,8,Acre,-8.847918032786884,-70.73347267759563,366
2009,8,Amapa,1.3530434782608696,-51.24804347826087,23
2009,8,Amazonas,-5.142463035019455,-61.15245191773207,1799
2009,8,Maranhao,-3.256740740740741,-45.32968518518519,216
2009,8,Mato Grosso,-11.159166934189406,-57.281770465489565,1246
2009,8,Para,-5.318779613813591,-53.12515893056071,5386
2009,8,Rondonia,-10.403692434210527,-63.23463651315789,608
2009,8,Roraima,2.094829268292683,-60.26048780487805,41
2009,8,Tocantins,-7.115234042553192,-48.43017021276596,47
2009,9,Acre,-9.120629898403484,-70.10135994194485,2067
2009,9,Amapa,1.5589345794392524,-51.10340654205608,214
2009,9,Amazonas,-5.530356328233657,-62.537901251738525,3595
2009,9,Maranhao,-2.993664429530201,-45.51630536912752,298
2009,9,Mato Grosso,-10.792277529761904,-57.199090029761905,2688
2009,9,Para,-5.350444258453297,-51.9421190715322,8961
2009,9,Rondonia,-10.375486787778696,-63.54201857968621,2422
2009,9,Roraima,2.2841554054054054,-60.32289189189189,148
2009,9,Tocantins,-7.142410447761193,-48.59619402985074,134
2009,10,Acre,-9.776344537815126,-69.14236974789917,952
2009,10,Amapa,1.5975573080967405,-51.29915457413249,951
2009,10,Amazonas,-4.756195931921959,-61.08847820672479,2409
2009,10,Maranhao,-4.1446037296037295,-46.05489160839161,858
2009,10,Mato Grosso,-11.291801976121858,-57.28633347056402,2429
2009,10,Para,-3.490450444726811,-51.681732210927564,9444
2009,10,Rondonia,-10.45997382198953,-63.42380471204188,1910
2009,10,Roraima,2.3164329501915706,-60.33609195402299,261
2009,10,Tocantins,-6.275119266055046,-48.36471559633028,109
2009,11,Acre,-8.48378,-71.69752,50
2009,11,Amapa,1.1658681614349775,-51.29149596412556,1115
2009,11,Amazonas,-3.3184964394710073,-59.379825025432346,983
2009,11,Maranhao,-3.7976317365269456,-46.00681347305389,3340
2009,11,Mato Grosso,-12.627845652173912,-57.1987847826087,460
2009,11,Para,-2.792553864637565,-50.993262955546655,12485
2009,11,Rondonia,-10.762570093457946,-63.01070560747663,214
2009,11,Roraima,1.6964619289340102,-60.157502538071064,394
2009,11,Tocantins,-6.23468253968254,-48.43380952380952,63
2009,12,Acre,-8.8615,-70.3585,2
2009,12,Amapa,0.0005294117647058824,-51.450757352941174,136
2009,12,Amazonas,-2.773992857142857,-59.59685,140
2009,12,Maranhao,-2.8974089805825245,-45.81101881067961,1648
2009,12,Mato Grosso,-12.499492424242424,-55.812310606060606,132
2009,12,Para,-2.305699115044248,-50.13639626352016,4068
2009,12,Rondonia,-10.87816,-63.4198,25
2009,12,Roraima,2.181002865329513,-60.351040114613184,349
2009,12,Tocantins,-6.7752,-48.5882,5
2010,1,Acre,-10.302,-67.533,1
2010,1,Amapa,-0.77375,-52.4325,4
2010,1,Amazonas,-1.542494623655914,-64.55031182795697,93
2010,1,Maranhao,-3.270241379310345,-45.976183908045975,261
2010,1,Mato Grosso,-12.755957746478872,-55.7174647887324,142
2010,1,Para,-2.620008559201141,-49.80676747503566,701
2010,1,Rondonia,-11.725423076923077,-62.419923076923084,26
2010,1,Roraima,2.3901072210065646,-60.86884901531729,457
2010,1,Tocantins,-7.01375,-48.69058333333332,12
2010,2,Amazonas,-0.4926842105263157,-64.74611842105263,76
2010,2,Maranhao,-3.8921818181818177,-46.483090909090905,11
2010,2,Mato Grosso,-12.64705283018868,-55.36573207547169,265
2010,2,Para,-3.3940204081632652,-50.35925850340136,147
2010,2,Rondonia,-11.222555555555555,-62.54577777777778,9
2010,2,Roraima,2.717856466876972,-61.04724132492114,634
2010,2,Tocantins,-7.087,-48.5482,5
2010,3,Acre,-10.955,-68.711,1
2010,3,Amapa,1.129,-52.073,3
2010,3,Amazonas,-2.528640625,-63.655,64
2010,3,Maranhao,-3.7277142857142858,-46.31375,28
2010,3,Mato Grosso,-12.609901041666665,-55.2390234375,384
2010,3,Para,-3.007113475177305,-50.478574468085114,141
2010,3,Rondonia,-12.324538461538461,-61.24330769230769,13
2010,3,Roraima,2.216238805970149,-60.64757649253732,536
2010,3,Tocantins,-6.7625,-48.4525,6
2010,4,Acre,-8.582,-71.3754,10
2010,4,Amazonas,-6.053222222222223,-68.23266666666666,9
2010,4,Mato Grosso,-12.428086372360845,-55.61732245681382,521
2010,4,Para,-7.9166,-52.29293333333332,30
2010,4,Rondonia,-11.027642857142856,-62.25388095238095,42
2010,4,Roraima,3.094684210526316,-60.794,19
2010,4,Tocantins,-6.2675,-48.803,2
2010,5,Acre,-9.372484848484849,-70.34363636363636,33
2010,5,Amapa,1.7925,-50.8335,2
2010,5,Amazonas,-5.719297297297297,-65.39697297297296,37
2010,5,Maranhao,-3.1498,-45.1186,5
2010,5,Mato Grosso,-12.144667096774192,-55.159563870967744,775
2010,5,Para,-5.823876288659793,-50.29942268041236,97
2010,5,Rondonia,-11.0448,-62.85834285714286,70
2010,5,Roraima,3.144,-61.13433333333332,6
2010,5,Tocantins,-7.519,-49.043,1
2010,6,Acre,-8.786853658536586,-71.01704878048781,41
2010,6,Amazonas,-5.54629203539823,-62.36937168141592,113
2010,6,Maranhao,-3.8586969696969695,-45.992,33
2010,6,Mato Grosso,-11.913503831417623,-55.45748850574713,1044
2010,6,Para,-5.872709750566893,-50.24829024943311,441
2010,6,Rondonia,-10.665977578475337,-62.803704035874446,223
2010,6,Roraima,2.568,-60.195,1
2010,6,Tocantins,-7.6282,-48.450733333333325,15
2010,7,Acre,-9.271190476190476,-69.55575714285713,210
2010,7,Amapa,0.717,-51.22633333333332,3
2010,7,Amazonas,-6.764531725888324,-63.532333756345174,788
2010,7,Maranhao,-3.808379310344828,-45.93383620689655,116
2010,7,Mato Grosso,-11.226733792312103,-55.67620367183017,1743
2010,7,Para,-6.205225181598063,-51.180720581113796,2065
2010,7,Rondonia,-10.083671641791042,-63.223546498277834,871
2010,7,Roraima,2.9245,-60.5195,2
2010,7,Tocantins,-6.951357142857143,-48.46045714285714,70
2010,8,Acre,-8.888890261627907,-70.3907238372093,2752
2010,8,Amapa,0.302,-51.621,2
2010,8,Amazonas,-6.976929291009314,-63.79118665652918,5261
2010,8,Maranhao,-4.245672872340426,-46.11142819148936,376
2010,8,Mato Grosso,-11.103802110225615,-56.17680536536087,8909
2010,8,Para,-7.2677690639848676,-52.09252594916271,21677
2010,8,Rondonia,-10.565609280662413,-62.86806192858376,5797
2010,8,Roraima,2.3341428571428566,-60.27942857142857,7
2010,8,Tocantins,-6.878877637130802,-48.518818565400835,237
2010,9,Acre,-9.408152286282306,-69.51527654075547,5030
2010,9,Amapa,1.2476666666666667,-51.14897222222222,72
2010,9,Amazonas,-6.698360358119872,-64.07209350907735,4021
2010,9,Maranhao,-4.385760063141279,-46.170591160220994,1267
2010,9,Mato Grosso,-11.252001265822784,-55.70459892891918,10270
2010,9,Para,-6.806031145058274,-51.43476414038322,15187
2010,9,Rondonia,-10.73841917591125,-63.32128077126255,7572
2010,9,Roraima,2.21225925925926,-60.80403703703704,27
2010,9,Tocantins,-6.856965092402464,-48.529659137577,487
2010,10,Acre,-9.536093690248567,-69.32455449330784,523
2010,10,Amapa,1.5585167597765364,-51.245765363128484,358
2010,10,Amazonas,-4.820307827616535,-61.85126385224274,1137
2010,10,Maranhao,-3.8735421800947862,-46.00714786729857,1055
2010,10,Mato Grosso,-11.831770397330907,-56.77980285107674,3297
2010,10,Para,-4.336219580419581,-51.10975773115773,6435
2010,10,Rondonia,-10.956417537746807,-63.09077874564459,1722
2010,10,Roraima,2.9191494252873564,-60.96485057471264,87
2010,10,Tocantins,-6.719032608695652,-48.50442391304348,184
2010,11,Acre,-9.916534482758621,-68.68736206896551,58
2010,11,Amapa,1.4209938775510205,-51.39749183673469,490
2010,11,Amazonas,-3.7153475,-60.10672,400
2010,11,Maranhao,-3.854770249810749,-45.89528122634368,2642
2010,11,Mato Grosso,-12.135632978723406,-56.11217375886525,564
2010,11,Para,-2.840441675503712,-50.780509941675504,7544
2010,11,Rondonia,-11.36931339031339,-63.02083190883191,351
2010,11,Roraima,3.0023589743589745,-60.466153846153844,39
2010,11,Tocantins,-6.930696202531646,-48.63316455696202,79
2010,12,Acre,-9.9965,-69.292,2
2010,12,Amapa,0.11515151515151514,-51.687303030303035,66
2010,12,Amazonas,-3.931792857142857,-60.715564285714294,140
2010,12,Maranhao,-3.126661569148936,-45.67278856382978,1504
2010,12,Mato Grosso,-12.9146875,-56.82594866071429,448
2010,12,Para,-2.311674112046869,-49.8949703405346,2731
2010,12,Rondonia,-10.810254385964912,-63.036013157894736,228
2010,12,Roraima,2.9004077669902917,-60.128475728155344,103
2010,12,Tocantins,-7.247777777777779,-48.73055555555556,18
2011,1,Acre,-9.293,-70.729,2
2011,1,Amazonas,-1.529406779661017,-64.26650847457627,59
2011,1,Maranhao,-2.435623762376238,-45.823495049504956,101
2011,1,Mato Grosso,-13.0759,-55.7297625,80
2011,1,Para,-2.450945205479452,-50.82079452054794,219
2011,1,Rondonia,-12.021,-63.7815,2
2011,1,Roraima,2.9697882736156354,-60.297671009771996,307
2011,1,Tocantins,-6.833,-48.667,1
2011,2,Amapa,-0.008666666666666666,-51.255333333333326,3
2011,2,Amazonas,-5.3565,-62.294666666666664,6
2011,2,Maranhao,-4.43,-47.392,1
2011,2,Mato Grosso,-12.635847058823527,-55.32483529411765,85
2011,2,Para,-3.54796,-51.0136,25
2011,2,Rondonia,-10.936545454545454,-62.58972727272727,11
2011,2,Roraima,3.351,-60.51189285714286,140
2011,3,Amazonas,-0.8902173913043478,-65.68769565217391,23
2011,3,Maranhao,-3.399,-46.72375,4
2011,3,Mato Grosso,-12.323142201834862,-55.094032110091746,218
2011,3,Para,-4.83425,-52.4035625,16
2011,3,Rondonia,-10.578666666666665,-63.565,6
2011,3,Roraima,2.1420443037974684,-60.509126582278476,158
2011,3,Tocantins,-7.3065,-48.4215,2
2011,4,Acre,-7.81325,-72.7885,4
2011,4,Amazonas,-4.070571428571429,-63.28557142857143,7
2011,4,Maranhao,-4.547,-46.239,3
2011,4,Mato Grosso,-12.560630036630036,-55.49464102564103,273
2011,4,Para,-2.5961,-54.2205,10
2011,4,Rondonia,-11.766666666666666,-62.1225,12
2011,4,Roraima,3.070102564102564,-60.634166666666665,156
2011,5,Acre,-10.83625,-68.705375,8
2011,5,Amapa,1.4335,-50.741,2
2011,5,Amazonas,-4.48625,-63.47175,16
2011,5,Maranhao,-3.663,-45.582375,8
2011,5,Mato Grosso,-12.358284653465345,-55.59314603960396,404
2011,5,Para,-3.0109047619047615,-51.19690476190476,21
2011,5,Rondonia,-11.270711864406781,-62.288796610169484,59
2011,5,Roraima,2.586,-60.33866666666666,9
2011,5,Tocantins,-5.301,-48.397,1
2011,6,Acre,-8.137653846153846,-71.557,26
2011,6,Amapa,0.115,-51.109,1
2011,6,Amazonas,-4.2446875,-60.43584375,32
2011,6,Maranhao,-3.765264150943396,-45.832830188679246,53
2011,6,Mato Grosso,-12.162908629441624,-55.58566497461929,591
2011,6,Para,-4.180849246231156,-50.3246783919598,199
2011,6,Rondonia,-10.998372781065088,-62.495905325443786,169
2011,6,Roraima,3.1767777777777777,-60.71677777777778,9
2011,6,Tocantins,-7.660666666666666,-49.114666666666665,3
2011,7,Acre,-9.4229,-69.42347692307692,130
2011,7,Amapa,0.8135,-51.174,4
2011,7,Amazonas,-6.171854545454545,-61.847906060606064,330
2011,7,Maranhao,-3.447494505494505,-45.609637362637365,91
2011,7,Mato Grosso,-11.923738461538461,-55.09617115384615,520
2011,7,Para,-4.288744140625,-51.466068359375,1024
2011,7,Rondonia,-10.299234375,-62.90703125,320
2011,7,Roraima,3.0066,-60.412,10
2011,7,Tocantins,-6.8099375,-48.4978125,16
2011,8,Acre,-8.816064233576641,-70.56479562043796,685
2011,8,Amapa,0.90475,-51.06733333333332,12
2011,8,Amazonas,-6.421380427738173,-63.23227802981204,1543
2011,8,Maranhao,-3.3472476190476192,-45.60877142857143,105
2011,8,Mato Grosso,-11.650272114574557,-56.579380791912385,1187
2011,8,Para,-5.415911184210526,-53.441867105263164,3040
2011,8,Rondonia,-10.097441089837996,-63.53300662739323,1358
2011,8,Roraima,2.990148936170213,-60.81491489361702,47
2011,8,Tocantins,-7.12288,-48.385,25
2011,9,Acre,-9.187441945606695,-69.97667991631799,1912
2011,9,Amapa,1.0211142857142856,-51.082142857142856,140
2011,9,Amazonas,-6.134761811023623,-63.03273293963255,1524
2011,9,Maranhao,-3.476290640394089,-45.86305911330049,406
2011,9,Mato Grosso,-11.164650657518582,-56.20691652372784,3498
2011,9,Para,-5.5766878756780525,-51.8508130772614,6821
2011,9,Rondonia,-10.691140358014646,-63.00465825874696,2458
2011,9,Roraima,3.214636363636364,-60.69268181818181,66
2011,9,Tocantins,-6.166932098765432,-48.350265432098766,162
2011,10,Acre,-9.819924242424241,-68.68722348484849,264
2011,10,Amapa,1.343220472440945,-51.36929396325459,381
2011,10,Amazonas,-4.677150473933649,-61.78080568720379,844
2011,10,Maranhao,-3.95883445945946,-46.029445945945945,592
2011,10,Mato Grosso,-11.408713936430317,-56.59650794621027,1636
2011,10,Para,-3.9344433304272015,-51.43575915431561,4588
2011,10,Rondonia,-10.876603434816547,-63.24458548009368,1281
2011,10,Roraima,2.7546666666666666,-60.342037037037045,81
2011,10,Tocantins,-6.783204301075269,-48.4822688172043,93
2011,11,Acre,-9.350381578947369,-69.98979605263158,152
2011,11,Amapa,0.7766511056511056,-51.37637346437345,407
2011,11,Amazonas,-3.777346613545817,-60.357342629482076,502
2011,11,Maranhao,-3.477748609003541,-45.7775842185129,1977
2011,11,Mato Grosso,-12.505524475524476,-56.44360839160839,429
2011,11,Para,-2.74765,-50.86265173611111,5760
2011,11,Rondonia,-10.980392156862743,-63.3748431372549,357
2011,11,Roraima,1.622364640883978,-60.183646408839785,181
2011,11,Tocantins,-6.29228,-48.39488,50
2011,12,Acre,-10.3295,-68.807125,8
2011,12,Amapa,0.35528923766816145,-51.31092376681614,446
2011,12,Amazonas,-3.3593098591549295,-59.24671830985915,142
2011,12,Maranhao,-3.1705847094801225,-45.84888379204893,1635
2011,12,Mato Grosso,-12.569219780219779,-56.03283516483517,182
2011,12,Para,-2.264788223140496,-50.28090681818182,4840
2011,12,Rondonia,-11.377733333333332,-63.10922222222222,45
2011,12,Roraima,2.5748745980707395,-60.33259485530546,311
2011,12,Tocantins,-6.417608695652174,-48.593652173913036,23
2012,1,Acre,-7.658,-73.085,1
2012,1,Amapa,-0.3728235294117647,-51.54267647058823,34
2012,1,Amazonas,-3.970125,-61.079125,8
2012,1,Maranhao,-2.8146754966887415,-45.75198344370861,302
2012,1,Mato Grosso,-13.455645569620252,-57.087949367088605,79
2012,1,Para,-2.0854644194756555,-49.78662734082397,534
2012,1,Rondonia,-11.388,-62.024333333333324,6
2012,1,Roraima,3.299347280334728,-60.495075313807526,239
2012,2,Amapa,0.659375,-51.547625,8
2012,2,Amazonas,-2.68825,-64.727875,8
2012,2,Maranhao,-3.441,-46.349740740740735,27
2012,2,Mato Grosso,-12.608634328358209,-55.04417164179104,134
2012,2,Para,-2.5593717948717947,-49.51184615384615,78
2012,2,Rondonia,-10.936444444444446,-63.449888888888886,9
2012,2,Roraima,2.7222674418604647,-60.64462209302326,172
2012,2,Tocantins,-7.2825,-48.501,2
2012,3,Amapa,0.4593333333333333,-51.681,3
2012,3,Amazonas,-4.8516,-64.5008,5
2012,3,Maranhao,-3.5522,-45.9836,5
2012,3,Mato Grosso,-12.64890438247012,-55.51350199203187,251
2012,3,Para,-3.6855,-50.2895,16
2012,3,Rondonia,-12.18865,-61.69205,20
2012,3,Roraima,3.0839562841530053,-60.63824043715848,183
2012,3,Tocantins,-6.998,-49.088,1
2012,4,Acre,-10.511,-68.31433333333332,3
2012,4,Amapa,1.6565,-50.9915,2
2012,4,Amazonas,-5.77175,-66.893875,8
2012,4,Maranhao,-4.0035,-46.0955,2
2012,4,Mato Grosso,-12.607170329670328,-55.04016208791209,364
2012,4,Para,-5.32525,-51.62870833333332,24
2012,4,Rondonia,-11.616714285714284,-62.66414285714286,21
2012,4,Roraima,3.3817142857142857,-60.58440816326531,49
2012,5,Acre,-10.146,-68.79746666666666,15
2012,5,Amapa,1.7526666666666668,-50.806,3
2012,5,Amazonas,-3.5892666666666666,-60.377,15
2012,5,Maranhao,-3.31475,-45.508,24
2012,5,Mato Grosso,-12.066094867807154,-55.02313841368585,643
2012,5,Para,-4.045336734693878,-50.41601020408163,98
2012,5,Rondonia,-11.228457142857144,-62.75905714285714,35
2012,5,Roraima,2.9097142857142857,-60.77385714285714,21
2012,5,Tocantins,-6.868,-49.092,1
2012,6,Acre,-8.425333333333333,-71.62825,12
2012,6,Amapa,1.164,-50.993625,8
2012,6,Amazonas,-3.961879310344828,-60.82475862068965,58
2012,6,Maranhao,-3.769064516129032,-46.05254838709677,31
2012,6,Mato Grosso,-11.945751094890513,-55.01992846715328,1370
2012,6,Para,-4.2877409836065565,-50.57228852459016,305
2012,6,Rondonia,-10.8612,-62.44665454545456,55
2012,6,Roraima,2.9473103448275864,-60.682172413793104,29
2012,6,Tocantins,-7.559285714285713,-48.52942857142857,7
2012,7,Acre,-9.090037878787879,-70.1829696969697,132
2012,7,Amapa,1.8703333333333332,-50.94183333333333,6
2012,7,Amazonas,-6.16118670886076,-61.96960126582278,316
2012,7,Maranhao,-3.7045187969924807,-45.59597744360902,133
2012,7,Mato Grosso,-11.747212552301256,-55.46118075313808,1195
2012,7,Para,-5.026662824207492,-51.6572939481268,1041
2012,7,Rondonia,-10.6390790513834,-62.813743083003956,253
2012,7,Roraima,2.755333333333333,-60.681,3
2012,7,Tocantins,-7.220625,-48.4389375,16
2012,8,Acre,-8.86295238095238,-70.63232875457875,1092
2012,8,Amapa,0.864,-51.089612903225806,31
2012,8,Amazonas,-6.903484236725664,-62.448598451327435,3616
2012,8,Maranhao,-4.530366812227074,-46.09267540029112,687
2012,8,Mato Grosso,-11.169930690161529,-56.74370014684288,3405
2012,8,Para,-6.082138307155322,-53.34447316753927,9168
2012,8,Rondonia,-9.915968371729791,-63.426199531433035,2561
2012,8,Roraima,2.87375,-60.497,8
2012,8,Tocantins,-6.800193277310925,-48.437403361344536,119
2012,9,Acre,-9.259102288984264,-69.99026931330472,2796
2012,9,Amapa,1.7550809248554913,-51.15543930635839,173
2012,9,Amazonas,-6.8705591358476745,-63.915695715855,2731
2012,9,Maranhao,-4.5283428844317095,-46.15070200573066,1047
2012,9,Mato Grosso,-11.276385687252708,-56.15332134870119,5813
2012,9,Para,-6.209192307692308,-52.006115995116,8190
2012,9,Rondonia,-10.16454504934734,-63.4280165552372,3141
2012,9,Roraima,3.4793370786516853,-60.62752808988764,89
2012,9,Tocantins,-6.950126436781609,-48.455942528735626,87
2012,10,Acre,-9.855041467304623,-68.97546889952152,627
2012,10,Amapa,1.706017152658662,-51.268641509433955,583
2012,10,Amazonas,-4.457121967654986,-61.263972371967654,1484
2012,10,Maranhao,-4.125739105829089,-45.97431013016412,1767
2012,10,Mato Grosso,-11.431852087114336,-56.870436025408345,2204
2012,10,Para,-3.8899103599058193,-51.621497645475955,5946
2012,10,Rondonia,-10.481491961414791,-63.43550428724544,1866
2012,10,Roraima,2.4966567164179105,-60.522159203980095,201
2012,10,Tocantins,-6.870808823529412,-48.63149264705881,136
2012,11,Acre,-9.790102564102563,-69.04615384615384,39
2012,11,Amapa,1.4373768366464996,-51.170192739844424,1157
2012,11,Amazonas,-3.3800040053404534,-59.36969959946596,749
2012,11,Maranhao,-3.4259910485933505,-45.83824232736573,1564
2012,11,Mato Grosso,-12.167496835443039,-56.90703164556961,316
2012,11,Para,-2.6786140232217335,-51.01447503099988,8871
2012,11,Rondonia,-10.523321033210333,-62.948675276752766,271
2012,11,Roraima,2.324867704280156,-60.40139688715953,257
2012,11,Tocantins,-6.408542857142857,-48.436857142857136,35
2012,12,Acre,-10.599,-68.34066666666666,3
2012,12,Amapa,1.6998529411764707,-50.98348823529412,510
2012,12,Amazonas,-3.4004741379310346,-60.17595689655173,116
2012,12,Maranhao,-2.9625015037593982,-45.72951428571429,1330
2012,12,Mato Grosso,-12.27891922005571,-55.39072144846797,359
2012,12,Para,-2.0391006779661014,-49.72957491525424,2950
2012,12,Rondonia,-10.795216216216216,-63.27755405405404,74
2012,12,Roraima,2.468472,-60.331808,125
2012,12,Tocantins,-6.8835,-48.504,2
2013,1,Amapa,0.105,-51.247,2
2013,1,Amazonas,-1.6748604651162793,-64.18967441860465,43
2013,1,Maranhao,-3.036095,-45.763495,200
2013,1,Mato Grosso,-12.67327972027972,-55.8192937062937,143
2013,1,Para,-2.5478384879725087,-49.44625429553265,291
2013,1,Rondonia,-10.8024375,-63.362,16
2013,1,Roraima,2.612896265560166,-60.519161825726144,482
2013,1,Tocantins,-7.08575,-48.68925,4
2013,2,Amapa,0.0525,-52.101,2
2013,2,Amazonas,-4.0205,-61.329,4
2013,2,Maranhao,-3.1375454545454544,-45.87004545454546,22
2013,2,Mato Grosso,-12.217204545454544,-55.32745,220
2013,2,Para,-3.684510638297872,-50.16255319148936,47
2013,2,Rondonia,-10.88825,-62.687,8
2013,2,Roraima,2.569647887323944,-60.523267605633805,71
2013,3,Amapa,1.328,-52.016,1
2013,3,Amazonas,-2.949826086956522,-63.73,23
2013,3,Maranhao,-3.862,-45.652,2
2013,3,Mato Grosso,-12.433372151898734,-55.094468354430376,395
2013,3,Para,-4.75,-51.5501,20
2013,3,Rondonia,-11.7233,-61.97416666666666,30
2013,3,Roraima,2.800464150943396,-60.88367547169811,265
2013,3,Tocantins,-6.978,-48.597,2
2013,4,Acre,-10.064608695652174,-69.32845652173913,46
2013,4,Amapa,-0.1235,-51.5945,2
2013,4,Amazonas,-3.5455769230769234,-64.36369230769232,26
2013,4,Maranhao,-4.6655,-46.7275,6
2013,4,Mato Grosso,-12.431589552238806,-54.88127611940298,268
2013,4,Para,-5.631344827586207,-50.61448275862068,29
2013,4,Rondonia,-10.693925925925925,-63.175518518518516,27
2013,4,Roraima,3.076203539823009,-60.86609734513274,113
2013,4,Tocantins,-8.805,-48.522,1
2013,5,Acre,-9.119272727272728,-70.88981818181817,11
2013,5,Amapa,-0.907,-52.25,1
2013,5,Amazonas,-3.4444285714285714,-62.51442857142857,21
2013,5,Maranhao,-3.82675,-46.2039375,16
2013,5,Mato Grosso,-12.10475625,-55.01055625,640
2013,5,Para,-4.7095,-50.661067567567564,74
2013,5,Rondonia,-11.116736842105263,-63.04257894736842,19
2013,5,Roraima,3.4828333333333332,-61.07066666666666,6
2013,5,Tocantins,-6.758,-48.426,8
2013,6,Acre,-8.73142105263158,-71.09194736842105,19
2013,6,Amapa,0.9273333333333332,-51.585166666666666,6
2013,6,Amazonas,-3.3978148148148146,-60.45243209876543,81
2013,6,Maranhao,-3.243927272727273,-45.575909090909086,55
2013,6,Mato Grosso,-11.875774403470716,-55.111655097613884,922
2013,6,Para,-3.8269659442724455,-50.48706191950464,323
2013,6,Rondonia,-11.47425,-62.06321875,32
2013,6,Roraima,2.7118333333333333,-60.69766666666666,6
2013,6,Tocantins,-8.027333333333333,-48.571666666666665,6
2013,7,Acre,-9.164051020408163,-69.96577551020408,98
2013,7,Amapa,-0.901,-51.908,1
2013,7,Amazonas,-4.334359331476323,-62.13291086350975,359
2013,7,Maranhao,-3.655175675675676,-45.593,74
2013,7,Mato Grosso,-11.937537109375,-55.47643847656249,1024
2013,7,Para,-3.949010088272384,-50.21421689785625,793
2013,7,Rondonia,-10.767647798742138,-62.63127044025157,159
2013,7,Roraima,3.5955,-60.03725,4
2013,7,Tocantins,-7.534526315789473,-48.44668421052632,19
2013,8,Acre,-9.13611961722488,-70.0366976076555,1045
