country,state,year,month,fires,forest_area,defo_area,co2,temperature,precipitation,palm,soy,region
Brazil,Sergipe,2014,3,33,59.16651312,,529808.16,25.8583,78.4,400,31300,not_amazon
Brazil,Tocantins,2014,3,58,59.16651312,50,529808.16,25.8583,363.6,400,31300,not_amazon
Brazil,Acre,2015,3,2,59.04878358,264,,26.0379,282.1,415,30750,Amazon
Brazil,Alagoas,2015,3,32,59.04878358,,,26.0379,58.6,415,30750,not_amazon
Brazil,Amapa,2015,3,2,59.04878358,25,,26.0379,554.2,415,30750,Amazon
Brazil,Amazonas,2015,3,46,59.04878358,712,,26.0379,373.7,415,30750,Amazon
Brazil,Bahia,2015,3,229,59.04878358,,,26.0379,31.3,415,30750,not_amazon
Brazil,Ceara,2015,3,20,59.04878358,,,26.0379,377.7,415,30750,not_amazon
Brazil,Distrito Federal,2015,3,0,59.04878358,,,26.0379,345.5,415,30750,not_amazon
Brazil,Espirito Santo,2015,3,25,59.04878358,,,26.0379,48.9,415,30750,not_amazon
Brazil,Goias,2015,3,76,59.04878358,,,26.0379,312.3,415,30750,not_amazon
Brazil,Maranhao,2015,3,53,59.04878358,209,,26.0379,425.9,415,30750,Amazon
Brazil,Mato Grosso,2015,3,705,59.04878358,1601,,26.0379,320.1,415,30750,Amazon
Brazil,Mato Grosso do Sul,2015,3,190,59.04878358,,,26.0379,,415,30750,Amazon
Brazil,Minas Gerais,2015,3,80,59.04878358,,,26.0379,237.2,415,30750,not_amazon
Brazil,Pará,2015,3,61,59.04878358,,,26.0379,540.3,415,30750,Amazon
Brazil,Paraiba,2015,3,7,59.04878358,,,26.0379,406.6,415,30750,not_amazon
Brazil,Paraná,2015,3,55,59.04878358,,,26.0379,193.7,415,30750,not_amazon
Brazil,Pernambuco,2015,3,33,59.04878358,,,26.0379,341.2,415,30750,not_amazon
Brazil,Piauí,2015,3,35,59.04878358,,,26.0379,250.7,415,30750,not_amazon
Brazil,Rio de Janeiro,2015,3,23,59.04878358,,,26.0379,158.3,415,30750,not_amazon
Brazil,Rio Grande do Norte,2015,3,3,59.04878358,,,26.0379,317,415,30750,not_amazon
Brazil,Rio Grande do Sul,2015,3,108,59.04878358,,,26.0379,52.9,415,30750,not_amazon
Brazil,Rondonia,2015,3,15,59.04878358,1030,,26.0379,,415,30750,Amazon
Brazil,Roraima,2015,3,163,59.04878358,156,,26.0379,7.7,415,30750,Amazon
Brazil,Santa Catarina,2015,3,37,59.04878358,,,26.0379,148.6,415,30750,not_amazon
Brazil,Sao Paulo,2015,3,68,59.04878358,,,26.0379,332.7,415,30750,not_amazon
Brazil,Sergipe,2015,3,49,59.04878358,,,26.0379,44.4,415,30750,not_amazon
Brazil,Tocantins,2015,3,85,59.04878358,57,,26.0379,145.3,415,30750,not_amazon
Brazil,Acre,2016,3,0,58.93105404,372,,26.605,227.5,485,31280,Amazon
Brazil,Alagoas,2016,3,9,58.93105404,,,26.605,152.8,485,31280,not_amazon
Brazil,Amapa,2016,3,5,58.93105404,17,,26.605,476.4,485,31280,Amazon
Brazil,Amazonas,2016,3,140,58.93105404,1129,,26.605,281.9,485,31280,Amazon
Brazil,Bahia,2016,3,281,58.93105404,,,26.605,65.5,485,31280,not_amazon
Brazil,Ceara,2016,3,4,58.93105404,,,26.605,265,485,31280,not_amazon
Brazil,Distrito Federal,2016,3,1,58.93105404,,,26.605,150.6,485,31280,not_amazon
Brazil,Espirito Santo,2016,3,107,58.93105404,,,26.605,90,485,31280,not_amazon
Brazil,Goias,2016,3,136,58.93105404,,,26.605,156.2,485,31280,not_amazon
Brazil,Maranhao,2016,3,113,58.93105404,258,,26.605,362.1,485,31280,Amazon
Brazil,Mato Grosso,2016,3,1,58.93105404,1489,,26.605,178.4,485,31280,Amazon
Brazil,Mato Grosso do Sul,2016,3,143,58.93105404,,,26.605,,485,31280,Amazon
Brazil,Minas Gerais,2016,3,123,58.93105404,,,26.605,113.1,485,31280,not_amazon
Brazil,Pará,2016,3,81,58.93105404,,,26.605,596.5,485,31280,Amazon
Brazil,Paraiba,2016,3,1,58.93105404,,,26.605,145.1,485,31280,not_amazon
Brazil,Paraná,2016,3,63,58.93105404,,,26.605,92.8,485,31280,not_amazon
Brazil,Pernambuco,2016,3,4,58.93105404,,,26.605,268.7,485,31280,not_amazon
Brazil,Piauí,2016,3,53,58.93105404,,,26.605,20.6,485,31280,not_amazon
Brazil,Rio de Janeiro,2016,3,16,58.93105404,,,26.605,205,485,31280,not_amazon
Brazil,Rio Grande do Norte,2016,3,1,58.93105404,,,26.605,152.5,485,31280,not_amazon
Brazil,Rio Grande do Sul,2016,3,30,58.93105404,,,26.605,302.4,485,31280,not_amazon
Brazil,Rondonia,2016,3,25,58.93105404,1376,,26.605,,485,31280,Amazon
Brazil,Roraima,2016,3,1,58.93105404,202,,26.605,0.4,485,31280,Amazon
Brazil,Santa Catarina,2016,3,21,58.93105404,,,26.605,281.3,485,31280,not_amazon
Brazil,Sao Paulo,2016,3,82,58.93105404,,,26.605,256.6,485,31280,not_amazon
Brazil,Sergipe,2016,3,26,58.93105404,,,26.605,28.7,485,31280,not_amazon
Brazil,Tocantins,2016,3,165,58.93105404,58,,26.605,161.7,485,31280,not_amazon
Brazil,Acre,2017,3,0,,257,,,419.8,500,34300,Amazon
Brazil,Alagoas,2017,3,23,,,,,62.4,500,34300,not_amazon
Brazil,Amapa,2017,3,0,,24,,,421.1,500,34300,Amazon
Brazil,Amazonas,2017,3,45,,1001,,,270,500,34300,Amazon
Brazil,Bahia,2017,3,163,,,,,181.1,500,34300,not_amazon
Brazil,Ceara,2017,3,4,,,,,477.9,500,34300,not_amazon
Brazil,Distrito Federal,2017,3,0,,,,,177.2,500,34300,not_amazon
Brazil,Espirito Santo,2017,3,9,,,,,38.1,500,34300,not_amazon
Brazil,Goias,2017,3,115,,,,,215.5,500,34300,not_amazon
Brazil,Maranhao,2017,3,32,,265,,,442.8,500,34300,Amazon
Brazil,Mato Grosso,2017,3,719,,1561,,,227,500,34300,Amazon
Brazil,Mato Grosso do Sul,2017,3,170,,,,,,500,34300,Amazon
Brazil,Minas Gerais,2017,3,105,,,,,106.5,500,34300,not_amazon
Brazil,Pará,2017,3,42,,,,,670.2,500,34300,Amazon
Brazil,Paraiba,2017,3,2,,,,,145.5,500,34300,not_amazon
Brazil,Paraná,2017,3,43,,,,,40,500,34300,not_amazon
Brazil,Pernambuco,2017,3,7,,,,,156.2,500,34300,not_amazon
Brazil,Piauí,2017,3,25,,,,,,500,34300,not_amazon
Brazil,Rio de Janeiro,2017,3,10,,,,,90.6,500,34300,not_amazon
Brazil,Rio Grande do Norte,2017,3,3,,,,,187.2,500,34300,not_amazon
Brazil,Rio Grande do Sul,2017,3,34,,,,,165.6,500,34300,not_amazon
Brazil,Rondonia,2017,3,21,,1243,,,,500,34300,Amazon
Brazil,Roraima,2017,3,216,,132,,,119.4,500,34300,Amazon
Brazil,Santa Catarina,2017,3,12,,,,,226.4,500,34300,not_amazon
Brazil,Sao Paulo,2017,3,103,,,,,160.4,500,34300,not_amazon
Brazil,Sergipe,2017,3,16,,,,,40.3,500,34300,not_amazon
Brazil,Tocantins,2017,3,98,,31,,,207.4,500,34300,not_amazon
Brazil,Acre,1998,4,0,62.97575627,,312289.054,26.3255,102.7,93,16651,Amazon
Brazil,Alagoas,1998,4,0,62.97575627,,312289.054,26.3255,101.3,93,16651,not_amazon
Brazil,Amapa,1998,4,0,62.97575627,,312289.054,26.3255,287.6,93,16651,Amazon
Brazil,Amazonas,1998,4,0,62.97575627,,312289.054,26.3255,407.2,93,16651,Amazon
Brazil,Bahia,1998,4,0,62.97575627,,312289.054,26.3255,206,93,16651,not_amazon
Brazil,Ceara,1998,4,0,62.97575627,,312289.054,26.3255,182.3,93,16651,not_amazon
Brazil,Distrito Federal,1998,4,0,62.97575627,,312289.054,26.3255,67,93,16651,not_amazon
Brazil,Espirito Santo,1998,4,0,62.97575627,,312289.054,26.3255,10.3,93,16651,not_amazon
Brazil,Goias,1998,4,0,62.97575627,,312289.054,26.3255,69.6,93,16651,not_amazon
Brazil,Maranhao,1998,4,0,62.97575627,,312289.054,26.3255,246.6,93,16651,Amazon
Brazil,Mato Grosso,1998,4,0,62.97575627,,312289.054,26.3255,124,93,16651,Amazon
Brazil,Mato Grosso do Sul,1998,4,0,62.97575627,,312289.054,26.3255,,93,16651,Amazon
Brazil,Minas Gerais,1998,4,0,62.97575627,,312289.054,26.3255,37.2,93,16651,not_amazon
Brazil,Pará,1998,4,0,62.97575627,,312289.054,26.3255,514.5,93,16651,Amazon
Brazil,Paraiba,1998,4,0,62.97575627,,312289.054,26.3255,37.9,93,16651,not_amazon
Brazil,Paraná,1998,4,0,62.97575627,,312289.054,26.3255,178.7,93,16651,not_amazon
Brazil,Pernambuco,1998,4,0,62.97575627,,312289.054,26.3255,115.9,93,16651,not_amazon
Brazil,Piauí,1998,4,0,62.97575627,,312289.054,26.3255,81.8,93,16651,not_amazon
Brazil,Rio de Janeiro,1998,4,0,62.97575627,,312289.054,26.3255,,93,16651,not_amazon
Brazil,Rio Grande do Norte,1998,4,0,62.97575627,,312289.054,26.3255,74.7,93,16651,not_amazon
Brazil,Rio Grande do Sul,1998,4,0,62.97575627,,312289.054,26.3255,101.5,93,16651,not_amazon
Brazil,Rondonia,1998,4,0,62.97575627,,312289.054,26.3255,,93,16651,Amazon
Brazil,Roraima,1998,4,0,62.97575627,,312289.054,26.3255,215.1,93,16651,Amazon
Brazil,Santa Catarina,1998,4,0,62.97575627,,312289.054,26.3255,155.6,93,16651,not_amazon
Brazil,Sao Paulo,1998,4,0,62.97575627,,312289.054,26.3255,92.8,93,16651,not_amazon
Brazil,Sergipe,1998,4,0,62.97575627,,312289.054,26.3255,53.2,93,16651,not_amazon
Brazil,Tocantins,1998,4,0,62.97575627,,312289.054,26.3255,84,93,16651,not_amazon
Brazil,Acre,1999,4,0,62.67149076,,320173.104,25.1308,188.5,108,16478,Amazon
Brazil,Alagoas,1999,4,4,62.67149076,,320173.104,25.1308,44.9,108,16478,not_amazon
Brazil,Amapa,1999,4,0,62.67149076,,320173.104,25.1308,357.2,108,16478,Amazon
Brazil,Amazonas,1999,4,2,62.67149076,,320173.104,25.1308,421.2,108,16478,Amazon
Brazil,Bahia,1999,4,55,62.67149076,,320173.104,25.1308,376.6,108,16478,not_amazon
Brazil,Ceara,1999,4,6,62.67149076,,320173.104,25.1308,328.3,108,16478,not_amazon
Brazil,Distrito Federal,1999,4,0,62.67149076,,320173.104,25.1308,60.9,108,16478,not_amazon
Brazil,Espirito Santo,1999,4,2,62.67149076,,320173.104,25.1308,96.9,108,16478,not_amazon
Brazil,Goias,1999,4,25,62.67149076,,320173.104,25.1308,27.6,108,16478,not_amazon
Brazil,Maranhao,1999,4,4,62.67149076,,320173.104,25.1308,474.4,108,16478,Amazon
Brazil,Mato Grosso,1999,4,76,62.67149076,,320173.104,25.1308,97.3,108,16478,Amazon
Brazil,Mato Grosso do Sul,1999,4,97,62.67149076,,320173.104,25.1308,,108,16478,Amazon
Brazil,Minas Gerais,1999,4,27,62.67149076,,320173.104,25.1308,56.7,108,16478,not_amazon
Brazil,Pará,1999,4,6,62.67149076,,320173.104,25.1308,364.4,108,16478,Amazon
Brazil,Paraiba,1999,4,3,62.67149076,,320173.104,25.1308,46.4,108,16478,not_amazon
Brazil,Paraná,1999,4,39,62.67149076,,320173.104,25.1308,55.5,108,16478,not_amazon
Brazil,Pernambuco,1999,4,2,62.67149076,,320173.104,25.1308,103.4,108,16478,not_amazon
Brazil,Piauí,1999,4,10,62.67149076,,320173.104,25.1308,176.6,108,16478,not_amazon
Brazil,Rio de Janeiro,1999,4,1,62.67149076,,320173.104,25.1308,,108,16478,not_amazon
Brazil,Rio Grande do Norte,1999,4,21,62.67149076,,320173.104,25.1308,175.8,108,16478,not_amazon
Brazil,Rio Grande do Sul,1999,4,12,62.67149076,,320173.104,25.1308,162.2,108,16478,not_amazon
Brazil,Rondonia,1999,4,3,62.67149076,,320173.104,25.1308,,108,16478,Amazon
Brazil,Roraima,1999,4,16,62.67149076,,320173.104,25.1308,230.9,108,16478,Amazon
Brazil,Santa Catarina,1999,4,0,62.67149076,,320173.104,25.1308,94.1,108,16478,not_amazon
Brazil,Sao Paulo,1999,4,291,62.67149076,,320173.104,25.1308,35.8,108,16478,not_amazon
Brazil,Sergipe,1999,4,6,62.67149076,,320173.104,25.1308,112.5,108,16478,not_amazon
Brazil,Tocantins,1999,4,9,62.67149076,,320173.104,25.1308,159.7,108,16478,not_amazon
Brazil,Acre,2000,4,1,62.36722524,,327983.814,25.298,244.6,110,17725,Amazon
Brazil,Alagoas,2000,4,20,62.36722524,,327983.814,25.298,404.2,110,17725,not_amazon
Brazil,Amapa,2000,4,0,62.36722524,,327983.814,25.298,362.7,110,17725,Amazon
Brazil,Amazonas,2000,4,18,62.36722524,,327983.814,25.298,535.4,110,17725,Amazon
Brazil,Bahia,2000,4,23,62.36722524,,327983.814,25.298,365.4,110,17725,not_amazon
Brazil,Ceara,2000,4,15,62.36722524,,327983.814,25.298,507.1,110,17725,not_amazon
Brazil,Distrito Federal,2000,4,0,62.36722524,,327983.814,25.298,98.8,110,17725,not_amazon
Brazil,Espirito Santo,2000,4,3,62.36722524,,327983.814,25.298,283,110,17725,not_amazon
Brazil,Goias,2000,4,16,62.36722524,,327983.814,25.298,44.6,110,17725,not_amazon
Brazil,Maranhao,2000,4,6,62.36722524,,327983.814,25.298,609.6,110,17725,Amazon
Brazil,Mato Grosso,2000,4,59,62.36722524,,327983.814,25.298,126.2,110,17725,Amazon
Brazil,Mato Grosso do Sul,2000,4,90,62.36722524,,327983.814,25.298,,110,17725,Amazon
Brazil,Minas Gerais,2000,4,49,62.36722524,,327983.814,25.298,55.1,110,17725,not_amazon
Brazil,Pará,2000,4,40,62.36722524,,327983.814,25.298,507.7,110,17725,Amazon
Brazil,Paraiba,2000,4,1,62.36722524,,327983.814,25.298,209.2,110,17725,not_amazon
Brazil,Paraná,2000,4,51,62.36722524,,327983.814,25.298,10.8,110,17725,not_amazon
Brazil,Pernambuco,2000,4,1,62.36722524,,327983.814,25.298,435.4,110,17725,not_amazon
Brazil,Piauí,2000,4,15,62.36722524,,327983.814,25.298,298.4,110,17725,not_amazon
Brazil,Rio de Janeiro,2000,4,2,62.36722524,,327983.814,25.298,,110,17725,not_amazon
Brazil,Rio Grande do Norte,2000,4,16,62.36722524,,327983.814,25.298,177.4,110,17725,not_amazon
Brazil,Rio Grande do Sul,2000,4,1,62.36722524,,327983.814,25.298,141.2,110,17725,not_amazon
Brazil,Rondonia,2000,4,0,62.36722524,,327983.814,25.298,,110,17725,Amazon
Brazil,Roraima,2000,4,0,62.36722524,,327983.814,25.298,302.4,110,17725,Amazon
Brazil,Santa Catarina,2000,4,7,62.36722524,,327983.814,25.298,,110,17725,not_amazon
Brazil,Sao Paulo,2000,4,102,62.36722524,,327983.814,25.298,6.3,110,17725,not_amazon
Brazil,Sergipe,2000,4,1,62.36722524,,327983.814,25.298,397.3,110,17725,not_amazon
Brazil,Tocantins,2000,4,0,62.36722524,,327983.814,25.298,134,110,17725,not_amazon
Brazil,Acre,2001,4,0,62.01930094,,337433.673,25.844,199.9,118,19407,Amazon
Brazil,Alagoas,2001,4,0,62.01930094,,337433.673,25.844,128.8,118,19407,not_amazon
Brazil,Amapa,2001,4,0,62.01930094,,337433.673,25.844,271.6,118,19407,Amazon
Brazil,Amazonas,2001,4,1,62.01930094,,337433.673,25.844,188.2,118,19407,Amazon
Brazil,Bahia,2001,4,26,62.01930094,,337433.673,25.844,103.5,118,19407,not_amazon
Brazil,Ceara,2001,4,2,62.01930094,,337433.673,25.844,758.5,118,19407,not_amazon
Brazil,Distrito Federal,2001,4,0,62.01930094,,337433.673,25.844,145.4,118,19407,not_amazon
Brazil,Espirito Santo,2001,4,2,62.01930094,,337433.673,25.844,1.6,118,19407,not_amazon
Brazil,Goias,2001,4,49,62.01930094,,337433.673,25.844,172,118,19407,not_amazon
Brazil,Maranhao,2001,4,2,62.01930094,,337433.673,25.844,590.1,118,19407,Amazon
Brazil,Mato Grosso,2001,4,309,62.01930094,,337433.673,25.844,62.7,118,19407,Amazon
Brazil,Mato Grosso do Sul,2001,4,108,62.01930094,,337433.673,25.844,,118,19407,Amazon
Brazil,Minas Gerais,2001,4,60,62.01930094,,337433.673,25.844,19.2,118,19407,not_amazon
Brazil,Pará,2001,4,0,62.01930094,,337433.673,25.844,422.6,118,19407,Amazon
Brazil,Paraiba,2001,4,0,62.01930094,,337433.673,25.844,267.2,118,19407,not_amazon
Brazil,Paraná,2001,4,43,62.01930094,,337433.673,25.844,,118,19407,not_amazon
Brazil,Pernambuco,2001,4,2,62.01930094,,337433.673,25.844,327.8,118,19407,not_amazon
Brazil,Piauí,2001,4,1,62.01930094,,337433.673,25.844,312.5,118,19407,not_amazon
Brazil,Rio de Janeiro,2001,4,2,62.01930094,,337433.673,25.844,,118,19407,not_amazon
Brazil,Rio Grande do Norte,2001,4,10,62.01930094,,337433.673,25.844,360.9,118,19407,not_amazon
Brazil,Rio Grande do Sul,2001,4,3,62.01930094,,337433.673,25.844,,118,19407,not_amazon
Brazil,Rondonia,2001,4,0,62.01930094,,337433.673,25.844,,118,19407,Amazon
Brazil,Roraima,2001,4,380,62.01930094,,337433.673,25.844,54.6,118,19407,Amazon
Brazil,Santa Catarina,2001,4,1,62.01930094,,337433.673,25.844,,118,19407,not_amazon
Brazil,Sao Paulo,2001,4,61,62.01930094,,337433.673,25.844,32.9,118,19407,not_amazon
Brazil,Sergipe,2001,4,0,62.01930094,,337433.673,25.844,170.3,118,19407,not_amazon
Brazil,Tocantins,2001,4,19,62.01930094,,337433.673,25.844,117.4,118,19407,not_amazon
Brazil,Acre,2002,4,0,61.67137665,,332266.87,26.0302,261.3,129,21449,Amazon
Brazil,Alagoas,2002,4,6,61.67137665,,332266.87,26.0302,133.8,129,21449,not_amazon
Brazil,Amapa,2002,4,0,61.67137665,,332266.87,26.0302,383.6,129,21449,Amazon
Brazil,Amazonas,2002,4,2,61.67137665,,332266.87,26.0302,376.7,129,21449,Amazon
Brazil,Bahia,2002,4,110,61.67137665,,332266.87,26.0302,69.3,129,21449,not_amazon
Brazil,Ceara,2002,4,5,61.67137665,,332266.87,26.0302,505.2,129,21449,not_amazon
Brazil,Distrito Federal,2002,4,1,61.67137665,,332266.87,26.0302,90.1,129,21449,not_amazon
Brazil,Espirito Santo,2002,4,2,61.67137665,,332266.87,26.0302,,129,21449,not_amazon
Brazil,Goias,2002,4,78,61.67137665,,332266.87,26.0302,27.5,129,21449,not_amazon
Brazil,Maranhao,2002,4,28,61.67137665,,332266.87,26.0302,489.3,129,21449,Amazon
Brazil,Mato Grosso,2002,4,641,61.67137665,,332266.87,26.0302,34.8,129,21449,Amazon
Brazil,Mato Grosso do Sul,2002,4,230,61.67137665,,332266.87,26.0302,,129,21449,Amazon
Brazil,Minas Gerais,2002,4,99,61.67137665,,332266.87,26.0302,53.1,129,21449,not_amazon
Brazil,Pará,2002,4,11,61.67137665,,332266.87,26.0302,415.1,129,21449,Amazon
Brazil,Paraiba,2002,4,1,61.67137665,,332266.87,26.0302,196.7,129,21449,not_amazon
Brazil,Paraná,2002,4,84,61.67137665,,332266.87,26.0302,141.7,129,21449,not_amazon
Brazil,Pernambuco,2002,4,5,61.67137665,,332266.87,26.0302,140.2,129,21449,not_amazon
Brazil,Piauí,2002,4,87,61.67137665,,332266.87,26.0302,109,129,21449,not_amazon
Brazil,Rio de Janeiro,2002,4,8,61.67137665,,332266.87,26.0302,,129,21449,not_amazon
Brazil,Rio Grande do Norte,2002,4,0,61.67137665,,332266.87,26.0302,137.7,129,21449,not_amazon
Brazil,Rio Grande do Sul,2002,4,6,61.67137665,,332266.87,26.0302,139.4,129,21449,not_amazon
Brazil,Rondonia,2002,4,3,61.67137665,,332266.87,26.0302,,129,21449,Amazon
Brazil,Roraima,2002,4,41,61.67137665,,332266.87,26.0302,186.4,129,21449,Amazon
Brazil,Santa Catarina,2002,4,7,61.67137665,,332266.87,26.0302,207.4,129,21449,not_amazon
Brazil,Sao Paulo,2002,4,178,61.67137665,,332266.87,26.0302,53.5,129,21449,not_amazon
Brazil,Sergipe,2002,4,12,61.67137665,,332266.87,26.0302,44.9,129,21449,not_amazon
Brazil,Tocantins,2002,4,37,61.67137665,,332266.87,26.0302,107.8,129,21449,not_amazon
Brazil,Acre,2003,4,1,61.32345235,,321621.569,25.7608,172.6,142,22450,Amazon
Brazil,Alagoas,2003,4,20,61.32345235,,321621.569,25.7608,124.7,142,22450,not_amazon
Brazil,Amapa,2003,4,2,61.32345235,,321621.569,25.7608,274.5,142,22450,Amazon
Brazil,Amazonas,2003,4,11,61.32345235,,321621.569,25.7608,390.1,142,22450,Amazon
Brazil,Bahia,2003,4,376,61.32345235,,321621.569,25.7608,186.8,142,22450,not_amazon
Brazil,Ceara,2003,4,3,61.32345235,,321621.569,25.7608,498.8,142,22450,not_amazon
Brazil,Distrito Federal,2003,4,0,61.32345235,,321621.569,25.7608,70.2,142,22450,not_amazon
Brazil,Espirito Santo,2003,4,22,61.32345235,,321621.569,25.7608,160.7,142,22450,not_amazon
Brazil,Goias,2003,4,87,61.32345235,,321621.569,25.7608,107.9,142,22450,not_amazon
Brazil,Maranhao,2003,4,79,61.32345235,,321621.569,25.7608,428.8,142,22450,Amazon
Brazil,Mato Grosso,2003,4,903,61.32345235,,321621.569,25.7608,122.4,142,22450,Amazon
Brazil,Mato Grosso do Sul,2003,4,126,61.32345235,,321621.569,25.7608,,142,22450,Amazon
Brazil,Minas Gerais,2003,4,215,61.32345235,,321621.569,25.7608,26.2,142,22450,not_amazon
Brazil,Pará,2003,4,14,61.32345235,,321621.569,25.7608,359.9,142,22450,Amazon
Brazil,Paraiba,2003,4,0,61.32345235,,321621.569,25.7608,206.7,142,22450,not_amazon
Brazil,Paraná,2003,4,130,61.32345235,,321621.569,25.7608,80.4,142,22450,not_amazon
Brazil,Pernambuco,2003,4,7,61.32345235,,321621.569,25.7608,116.1,142,22450,not_amazon
Brazil,Piauí,2003,4,22,61.32345235,,321621.569,25.7608,183,142,22450,not_amazon
Brazil,Rio de Janeiro,2003,4,11,61.32345235,,321621.569,25.7608,101.3,142,22450,not_amazon
Brazil,Rio Grande do Norte,2003,4,2,61.32345235,,321621.569,25.7608,136.8,142,22450,not_amazon
Brazil,Rio Grande do Sul,2003,4,30,61.32345235,,321621.569,25.7608,88.9,142,22450,not_amazon
Brazil,Rondonia,2003,4,10,61.32345235,,321621.569,25.7608,,142,22450,Amazon
Brazil,Roraima,2003,4,268,61.32345235,,321621.569,25.7608,128.7,142,22450,Amazon
Brazil,Santa Catarina,2003,4,120,61.32345235,,321621.569,25.7608,75.4,142,22450,not_amazon
Brazil,Sao Paulo,2003,4,106,61.32345235,,321621.569,25.7608,45.6,142,22450,not_amazon
Brazil,Sergipe,2003,4,48,61.32345235,,321621.569,25.7608,46.8,142,22450,not_amazon
Brazil,Tocantins,2003,4,64,61.32345235,,321621.569,25.7608,231.6,142,22450,not_amazon
Brazil,Acre,2004,4,2,60.97552805,728,337826.042,26.0832,104.2,160,22740,Amazon
Brazil,Alagoas,2004,4,6,60.97552805,,337826.042,26.0832,129.5,160,22740,not_amazon
Brazil,Amapa,2004,4,0,60.97552805,46,337826.042,26.0832,356.2,160,22740,Amazon
Brazil,Amazonas,2004,4,4,60.97552805,1232,337826.042,26.0832,227.2,160,22740,Amazon
Brazil,Bahia,2004,4,89,60.97552805,,337826.042,26.0832,278.4,160,22740,not_amazon
Brazil,Ceara,2004,4,2,60.97552805,,337826.042,26.0832,106.5,160,22740,not_amazon
Brazil,Distrito Federal,2004,4,1,60.97552805,,337826.042,26.0832,171.2,160,22740,not_amazon
Brazil,Espirito Santo,2004,4,0,60.97552805,,337826.042,26.0832,125.7,160,22740,not_amazon
Brazil,Goias,2004,4,32,60.97552805,,337826.042,26.0832,120.3,160,22740,not_amazon
Brazil,Maranhao,2004,4,44,60.97552805,755,337826.042,26.0832,452.9,160,22740,Amazon
Brazil,Mato Grosso,2004,4,441,60.97552805,11814,337826.042,26.0832,93,160,22740,Amazon
Brazil,Mato Grosso do Sul,2004,4,97,60.97552805,,337826.042,26.0832,,160,22740,Amazon
Brazil,Minas Gerais,2004,4,48,60.97552805,,337826.042,26.0832,184.9,160,22740,not_amazon
Brazil,Pará,2004,4,23,60.97552805,,337826.042,26.0832,393.6,160,22740,Amazon
Brazil,Paraiba,2004,4,3,60.97552805,,337826.042,26.0832,136.9,160,22740,not_amazon
Brazil,Paraná,2004,4,68,60.97552805,,337826.042,26.0832,99,160,22740,not_amazon
Brazil,Pernambuco,2004,4,5,60.97552805,,337826.042,26.0832,378.2,160,22740,not_amazon
Brazil,Piauí,2004,4,10,60.97552805,,337826.042,26.0832,222.4,160,22740,not_amazon
Brazil,Rio de Janeiro,2004,4,3,60.97552805,,337826.042,26.0832,99.5,160,22740,not_amazon
Brazil,Rio Grande do Norte,2004,4,3,60.97552805,,337826.042,26.0832,172.5,160,22740,not_amazon
Brazil,Rio Grande do Sul,2004,4,98,60.97552805,,337826.042,26.0832,64.9,160,22740,not_amazon
Brazil,Rondonia,2004,4,14,60.97552805,3858,337826.042,26.0832,,160,22740,Amazon
Brazil,Roraima,2004,4,182,60.97552805,311,337826.042,26.0832,182.6,160,22740,Amazon
Brazil,Santa Catarina,2004,4,59,60.97552805,,337826.042,26.0832,127.8,160,22740,not_amazon
Brazil,Sao Paulo,2004,4,36,60.97552805,,337826.042,26.0832,123.4,160,22740,not_amazon
Brazil,Sergipe,2004,4,13,60.97552805,,337826.042,26.0832,70.8,160,22740,not_amazon
Brazil,Tocantins,2004,4,52,60.97552805,158,337826.042,26.0832,246.9,160,22740,not_amazon
Brazil,Acre,2005,4,1,60.62760375,592,347308.904,26.0263,229.4,170,21920,Amazon
Brazil,Alagoas,2005,4,1,60.62760375,,347308.904,26.0263,126.2,170,21920,not_amazon
Brazil,Amapa,2005,4,0,60.62760375,33,347308.904,26.0263,282.6,170,21920,Amazon
Brazil,Amazonas,2005,4,5,60.62760375,775,347308.904,26.0263,404.8,170,21920,Amazon
Brazil,Bahia,2005,4,76,60.62760375,,347308.904,26.0263,415,170,21920,not_amazon
Brazil,Ceara,2005,4,4,60.62760375,,347308.904,26.0263,205.8,170,21920,not_amazon
Brazil,Distrito Federal,2005,4,0,60.62760375,,347308.904,26.0263,28,170,21920,not_amazon
Brazil,Espirito Santo,2005,4,4,60.62760375,,347308.904,26.0263,43.7,170,21920,not_amazon
Brazil,Goias,2005,4,55,60.62760375,,347308.904,26.0263,50.4,170,21920,not_amazon
Brazil,Maranhao,2005,4,43,60.62760375,922,347308.904,26.0263,371.4,170,21920,Amazon
Brazil,Mato Grosso,2005,4,372,60.62760375,7145,347308.904,26.0263,73.6,170,21920,Amazon
Brazil,Mato Grosso do Sul,2005,4,126,60.62760375,,347308.904,26.0263,,170,21920,Amazon
Brazil,Minas Gerais,2005,4,89,60.62760375,,347308.904,26.0263,38.6,170,21920,not_amazon
Brazil,Pará,2005,4,14,60.62760375,,347308.904,26.0263,565.1,170,21920,Amazon
Brazil,Paraiba,2005,4,2,60.62760375,,347308.904,26.0263,125.1,170,21920,not_amazon
Brazil,Paraná,2005,4,22,60.62760375,,347308.904,26.0263,148.8,170,21920,not_amazon
Brazil,Pernambuco,2005,4,1,60.62760375,,347308.904,26.0263,168.1,170,21920,not_amazon
Brazil,Piauí,2005,4,3,60.62760375,,347308.904,26.0263,161.9,170,21920,not_amazon
Brazil,Rio de Janeiro,2005,4,1,60.62760375,,347308.904,26.0263,109.7,170,21920,not_amazon
